state,City,median_income
NY,Olcott,57775.0
NY,Old Bethpage,117600.0
NY,Old Brookville,194205.0
NY,Old Field,208750.0
NY,Old Forge,24559.0
NY,Old Westbury,168750.0
NY,Olean,38450.0
NY,Oneida,46149.0
NY,Oneida Castle,51406.0
NY,Oneonta,40186.0
NY,Ontario,29025.0
NY,Orangeburg,80814.0
NY,Orange Lake,93590.0
NY,Orchard Park,75536.0
NY,Orient,75375.0
NY,Oriskany,46394.0
NY,Oriskany Falls,54063.0
NY,Ossining,61746.0
NY,Oswego,38113.0
NY,Otego,55202.0
NY,Otisville,83162.0
NY,Ovid,43393.0
NY,Owego,47760.0
NY,Oxbow,69890.67151411463
NY,Oxford,46287.0
NY,Oyster Bay,91453.0
NY,Oyster Bay Cove,210288.0
NY,Painted Post,51458.0
NY,Palatine Bridge,39000.0
NY,Palenville,50106.0
NY,Palmyra,38577.0
NY,Pamelia Center,85986.0
NY,Panama,36691.0
NY,Parc,69890.67151411463
NY,Parish,54444.0
NY,Parishville,50036.0
NY,Patchogue,68117.0
NY,Paul Smiths,69890.67151411463
NY,Pavilion,64250.0
NY,Pawling,56000.0
NY,Peach Lake,113375.0
NY,Pearl River,96233.0
NY,Peconic,66442.0
NY,Peekskill,52125.0
NY,Pelham,123672.0
NY,Pelham Manor,188659.0
NY,Penn Yan,33586.0
NY,Perry,46462.0
NY,Perrysburg,40714.0
NY,Peru,69713.0
NY,Phelps,51992.0
NY,Philadelphia,46071.0
NY,Philmont,43188.0
NY,Phoenicia,37586.0
NY,Phoenix,34476.0
NY,Piermont,92445.0
NY,Pierrepont Manor,61129.0
NY,Piffard,55750.0
NY,Pike,34653.0
NY,Pine Bush,38405.0
NY,Pine Hill,52938.0
NY,Pine Plains,60167.0
NY,Pine Valley,50583.0
NY,Pittsford,84135.0
NY,Plainedge,108287.0
NY,Plainview,123856.0
NY,Plandome,69890.67151411463
NY,Plandome Heights,213000.0
NY,Plandome Manor,170625.0
NY,Plattekill,33892.0
NY,Plattsburgh,37346.0
NY,Plattsburgh West,40363.0
NY,Pleasant Valley,64423.0
NY,Pleasantville,105625.0
NY,Plessis,83313.0
NY,Poestenkill,71932.0
NY,Point Lookout,111534.0
NY,Poland,61750.0
NY,Pomona,128661.0
NY,Poquott,120417.0
NY,Port Byron,48512.0
NY,Port Chester,55437.0
NY,Port Dickinson,49777.0
NY,Port Ewen,56738.0
NY,Port Gibson,58854.0
NY,Port Henry,33571.0
NY,Port Jefferson,110681.0
NY,Port Jefferson Station,86360.0
NY,Port Jervis,41682.0
NY,Port Leyden,30735.0
NY,Portville,51010.0
NY,Port Washington,106005.0
NY,Port Washington North,106902.0
NY,Potsdam,36300.0
NY,Pottersville,69890.67151411463
NY,Poughkeepsie,38919.0
NY,Prattsburgh,38988.0
NY,Prattsville,42639.0
NY,Preston-Potter Hollow,50875.0
NY,Prospect,47143.0
NY,Pulaski,45000.0
NY,Pultneyville,74444.0
NY,Putnam Lake,82083.0
NY,Quiogue,68056.0
NY,Quogue,85000.0
NY,Randolph,35192.0
NY,Ransomville,69875.0
NY,Rapids,65357.0
NY,Ravena,48895.0
NY,Red Creek,34028.0
NY,Redford,69890.67151411463
NY,Red Hook,50153.0
NY,Red Oaks Mill,76855.0
NY,Redwood,36891.0
NY,Remsen,40769.0
NY,Remsenburg-Speonk,103575.0
NY,Rensselaer,47114.0
NY,Rensselaer Falls,31691.0
NY,Retsof,70156.0
NY,Rhinebeck,46944.0
NY,Rhinecliff,62331.0
NY,Richburg,38125.0
NY,Richfield Springs,34393.0
NY,Richmondville,43214.0
NY,Richville,47250.0
NY,Ridge,58885.0
NY,Rifton,52974.0
NY,Ripley,30152.0
NY,Riverhead,52876.0
NY,Riverside,42500.0
NY,Riverside,39571.0
NY,Rochester,30960.0
NY,Rock Hill,91786.0
NY,Rockville Centre,106415.0
NY,Rocky Point,91661.0
NY,Rodman,61250.0
NY,Rome,43323.0
NY,Romulus,55227.0
NY,Ronkonkoma,85788.0
NY,Roosevelt,65469.0
NY,Roscoe,48438.0
NY,Rosendale Hamlet,58618.0
NY,Roslyn,87019.0
NY,Roslyn Estates,206719.0
NY,Roslyn Harbor,160250.0
NY,Roslyn Heights,103105.0
NY,Rotterdam,60269.0
NY,Round Lake,77813.0
NY,Rouses Point,60556.0
NY,Rushford,38563.0
NY,Rushville,37386.0
NY,Russell Gardens,158750.0
NY,Rye,155273.0
NY,Rye Brook,131488.0
NY,Sackets Harbor,58819.0
NY,Saddle Rock,124375.0
NY,Saddle Rock Estates,147969.0
NY,Sagaponack,196250.0
NY,Sag Harbor,100900.0
NY,St. Bonaventure,34883.0
NY,St. James,93034.0
NY,St. Johnsville,34679.0
NY,St. Regis Falls,40357.0
NY,Salamanca,30557.0
NY,Salem,47083.0
NY,Salisbury,99015.0
NY,Salisbury Mills,106607.0
NY,Saltaire,161250.0
NY,Salt Point,127875.0
NY,Sanborn,53598.0
NY,Sand Ridge,34015.0
NY,Sands Point,185119.0
NY,Sandy Creek,47679.0
NY,Saranac Lake,43795.0
NY,Saratoga Springs,70187.0
NY,Saugerties,44350.0
NY,Saugerties South,62386.0
NY,Savannah,38929.0
NY,Savona,49500.0
NY,Sayville,105712.0
NY,Scarsdale,242782.0
NY,Schaghticoke,50625.0
NY,Schenectady,40755.0
NY,Schenevus,69890.67151411463
NY,Schoharie,45417.0
NY,Schroon Lake,53750.0
NY,Schuylerville,54766.0
NY,Scio,58250.0
NY,Scotchtown,65991.0
NY,Scotia,54607.0
NY,Scottsburg,60500.0
NY,Scotts Corners,78594.0
NY,Scottsville,52917.0
NY,Sea Cliff,110997.0
NY,Seaford,106795.0
NY,Searingtown,156875.0
NY,Selden,88187.0
NY,Seneca Falls,46518.0
NY,Seneca Knolls,53611.0
NY,Setauket-East Setauket,125370.0
NY,Sharon Springs,46875.0
NY,Shelter Island,74855.0
NY,Shelter Island Heights,116579.0
NY,Shenorock,120357.0
NY,Sherburne,35288.0
NY,Sherman,35238.0
NY,Sherrill,55943.0
NY,Shinnecock Hills,71875.0
NY,Shirley,83569.0
NY,Shokan,54112.0
NY,Shoreham,143929.0
NY,Shortsville,50329.0
NY,Shrub Oak,73054.0
NY,Sidney,31484.0
NY,Silver Creek,45089.0
NY,Silver Springs,39519.0
NY,Sinclairville,42344.0
NY,Skaneateles,79871.0
NY,Sleepy Hollow,52740.0
NY,Sloan,41863.0
NY,Sloatsburg,86189.0
NY,Smallwood,82895.0
NY,Smithtown,113372.0
NY,Smithville Flats,69890.67151411463
NY,Smyrna,35750.0
NY,Sodus,35250.0
NY,Sodus Point,51000.0
NY,Solvay,41944.0
NY,Sound Beach,90000.0
NY,Southampton,96250.0
NY,South Blooming Grove,77946.0
NY,South Corning,54875.0
NY,South Dayton,38438.0
NY,South Fallsburg,32022.0
NY,South Farmingdale,106954.0
NY,South Floral Park,91250.0
NY,South Glens Falls,44418.0
NY,South Hempstead,112250.0
NY,South Hill,59688.0
NY,South Huntington,87353.0
NY,South Lima,45250.0
NY,South Lockport,43441.0
NY,South Nyack,100231.0
NY,Southold,89769.0
NY,Southport,42287.0
NY,South Valley Stream,111189.0
NY,Spackenkill,114297.0
NY,Sparkill,100481.0
NY,Speculator,65833.0
NY,Spencer,44773.0
NY,Spencerport,62708.0
NY,Springs,83949.0
NY,Spring Valley,45326.0
NY,Springville,48170.0
NY,Springwater Hamlet,35938.0
NY,Staatsburg,90313.0
NY,Stamford,37935.0
NY,Stannards,36875.0
NY,Star Lake,41750.0
NY,Stewart Manor,112917.0
NY,Stillwater,64722.0
NY,Stone Ridge,70500.0
NY,Stony Brook,132839.0
NY,Stony Brook University,142692.0
NY,Stony Point,93688.0
NY,Stottville,50083.0
NY,Strykersville,55682.0
NY,Suffern,81661.0
NY,Sunset Bay,58527.0
NY,SUNY Oswego,69890.67151411463
NY,Sylvan Beach,40147.0
NY,Syosset,145879.0
NY,Syracuse,31881.0
NY,Taconic Shores,39196.0
NY,Tannersville,48011.0
NY,Tappan,117059.0
NY,Tarrytown,102750.0
NY,Terryville,92567.0
NY,Thendara,86985.0
NY,Theresa,51500.0
NY,Thiells,110435.0
NY,Thomaston,115625.0
NY,Thornwood,119327.0
NY,Thousand Island Park,59803.0
NY,Three Mile Bay,34808.0
NY,Ticonderoga,58750.0
NY,Tillson,70068.0
NY,Titusville,100859.0
NY,Tivoli,40357.0
NY,Tonawanda,44805.0
NY,Tonawanda,54345.0
NY,Town Line,68750.0
NY,Tribes Hill,54500.0
NY,Troy,38954.0
NY,Trumansburg,47955.0
NY,Tuckahoe,101484.0
NY,Tuckahoe,69906.0
NY,Tully,45887.0
NY,Tupper Lake,44072.0
NY,Turin,43438.0
NY,Tuscarora,69890.67151411463
NY,Tuxedo Park,120521.0
NY,Unadilla,39375.0
NY,Uniondale,69655.0
NY,Union Springs,60000.0
NY,Unionville,67857.0
NY,University at Buffalo,69890.67151411463
NY,University Gardens,105078.0
NY,Upper Brookville,69890.67151411463
NY,Upper Nyack,117917.0
NY,Utica,30504.0
NY,Vails Gate,40467.0
NY,Valatie,56719.0
NY,Valhalla,106413.0
NY,Valley Cottage,102500.0
NY,Valley Falls,80179.0
NY,Valley Stream,90018.0
NY,Van Etten,49875.0
NY,Vernon,55952.0
NY,Verona,53804.0
NY,Verplanck,54716.0
NY,Victor,72900.0
NY,Victory,51250.0
NY,Village Green,51824.0
NY,Village of the Branch,132222.0
NY,Viola,63977.0
NY,Virgil,52232.0
NY,Voorheesville,83500.0
NY,Waddington,49844.0
NY,Wading River,110417.0
NY,Wadsworth,69890.67151411463
NY,Wainscott,61563.0
NY,Walden,66989.0
NY,Walker Valley,88994.0
NY,Wallkill,71701.0
NY,Walton,28068.0
NY,Walton Park,106406.0
NY,Wampsville,40556.0
NY,Wanakah,72306.0
NY,Wantagh,127407.0
NY,Wappingers Falls,57536.0
NY,Warrensburg,48304.0
NY,Warsaw,39567.0
NY,Warwick,66987.0
NY,Washington Heights,71226.0
NY,Washington Mills,54265.0
NY,Washingtonville,72690.0
NY,Watchtower,69890.67151411463
NY,Waterford,47386.0
NY,Waterloo,45919.0
NY,Water Mill,104569.0
NY,Watertown,41414.0
NY,Waterville,39375.0
NY,Watervliet,45533.0
NY,Watkins Glen,35556.0
NY,Waverly,41146.0
NY,Wayland,35938.0
NY,Webster,35708.0
NY,Websters Crossing,69890.67151411463
NY,Weedsport,53000.0
NY,Wells,41250.0
NY,Wellsburg,40521.0
NY,Wellsville,39068.0
NY,Wesley Hills,107660.0
NY,West Babylon,82952.0
NY,West Bay Shore,103828.0
NY,Westbury,85510.0
NY,West Carthage,54856.0
NY,West Chazy,50694.0
NY,West Elmira,81475.0
NY,West End,50030.0
NY,Westfield,46370.0
NY,West Glens Falls,52701.0
NY,Westhampton,94408.0
NY,Westhampton Beach,82321.0
NY,West Hampton Dunes,129375.0
NY,West Haverstraw,75455.0
NY,West Hempstead,96870.0
NY,West Hills,114141.0
NY,West Hurley,54656.0
NY,West Islip,110340.0
NY,Westmere,71949.0
NY,Westmoreland,81797.0
NY,West Nyack,120114.0
NY,Weston Mills,44208.0
NY,West Point,100385.0
NY,Westport,47639.0
NY,West Sand Lake,86523.0
NY,West Sayville,104330.0
NY,West Seneca,59265.0
NY,Westvale,75609.0
NY,West Valley,43024.0
NY,West Winfield,55000.0
NY,Wheatley Heights,97014.0
NY,Whitehall,37931.0
NY,White Plains,80442.0
NY,Whitesboro,46439.0
NY,Whitney Point,44297.0
NY,Williamson,47269.0
NY,Williamsville,59149.0
NY,Williston Park,101105.0
NY,Willsboro,40298.0
NY,Wilmington,66150.0
NY,Wilson,52115.0
NY,Windham,39135.0
NY,Windsor,60536.0
NY,Winthrop,48750.0
NY,Witherbee,28125.0
NY,Wolcott,33021.0
NY,Woodbury,158679.0
NY,Woodbury,127660.0
NY,Woodmere,126968.0
NY,Woodridge,32426.0
NY,Woodsburgh,168750.0
NY,Woodstock,57485.0
NY,Woodsville,43333.0
NY,Worcester,39900.0
NY,Wurtsboro,52574.0
NY,Wyandanch,57500.0
NY,Wynantskill,81360.0
NY,Wyoming,47917.0
NY,Yaphank,94896.0
NY,Yonkers,59049.0
NY,York Hamlet,75495.0
NY,Yorkshire,22250.0
NY,Yorktown Heights,95988.0
NY,Yorkville,52438.0
NY,Youngstown,56875.0
NY,Zena,87480.0
NC,Aberdeen,46932.0
NC,Advance,53750.0
NC,Ahoskie,25024.0
NC,Alamance,77885.0
NC,Albemarle,32606.0
NC,Alliance,40982.0
NC,Altamahaw,85208.0
NC,Andrews,22941.0
NC,Angier,43010.0
NC,Ansonville,29583.0
NC,Apex,90654.0
NC,Aquadale,43302.33758865248
NC,Arapahoe,47321.0
NC,Archdale,50420.0
NC,Archer Lodge,63026.0
NC,Asheboro,32819.0
NC,Asheville,43334.0
NC,Ashley Heights,35000.0
NC,Askewville,41250.0
NC,Atkinson,38750.0
NC,Atlantic,48250.0
NC,Atlantic Beach,41622.0
NC,Aulander,25179.0
NC,Aurora,40625.0
NC,Autryville,23500.0
NC,Avery Creek,71250.0
NC,Avon,56406.0
NC,Ayden,28000.0
NC,Badin,29924.0
NC,Bailey,41750.0
NC,Bakersville,13750.0
NC,Bald Head Island,101250.0
NC,Balfour,43611.0
NC,Banner Elk,57222.0
NC,Barker Heights,30905.0
NC,Barker Ten Mile,79135.0
NC,Bath,55000.0
NC,Bayboro,32917.0
NC,Bayshore,55500.0
NC,Bayview,42639.0
NC,Bear Grass,43125.0
NC,Beaufort,33701.0
NC,Beech Mountain,66250.0
NC,Belhaven,19583.0
NC,Bell Arthur,43302.33758865248
NC,Belmont,48077.0
NC,Belville,62632.0
NC,Belvoir,34900.0
NC,Belwood,35714.0
NC,Bennett,43302.33758865248
NC,Benson,30618.0
NC,Bent Creek,54044.0
NC,Bermuda Run,76912.0
NC,Bessemer City,31540.0
NC,Bethania,63438.0
NC,Bethel,30238.0
NC,Bethlehem,57529.0
NC,Beulaville,19219.0
NC,Biltmore Forest,150438.0
NC,Biscoe,27236.0
NC,Black Creek,34028.0
NC,Black Mountain,40877.0
NC,Bladenboro,21587.0
NC,Blowing Rock,52391.0
NC,Blue Clay Farms,43302.33758865248
NC,Boardman,33056.0
NC,Bogue,60938.0
NC,Boiling Spring Lakes,41880.0
NC,Boiling Springs,64602.0
NC,Bolivia,42292.0
NC,Bolton,29625.0
NC,Bonnetsville,43302.33758865248
NC,Boone,13149.0
NC,Boonville,33783.0
NC,Bostic,29732.0
NC,Bowmore,43302.33758865248
NC,Brevard,39659.0
NC,Brices Creek,80833.0
NC,Bridgeton,73214.0
NC,Broad Creek,41000.0
NC,Broadway,51328.0
NC,Brogden,36688.0
NC,Brookford,23750.0
NC,Brunswick,20592.0
NC,Bryson City,37109.0
NC,Buies Creek,26602.0
NC,Bunn,29583.0
NC,Bunnlevel,45000.0
NC,Burgaw,28794.0
NC,Burlington,36140.0
NC,Burnsville,24083.0
NC,Butner,46898.0
NC,Butters,34917.0
NC,Buxton,33021.0
NC,Cajah's Mountain,41607.0
NC,Calabash,34865.0
NC,Calypso,37750.0
NC,Camden,51055.0
NC,Cameron,35781.0
NC,Candor,37400.0
NC,Canton,34388.0
NC,Cape Carteret,70139.0
NC,Caroleen,43302.33758865248
NC,Carolina Beach,60057.0
NC,Carolina Shores,49024.0
NC,Carrboro,51182.0
NC,Carthage,38977.0
NC,Cary,91579.0
NC,Casar,25313.0
NC,Cashiers,43302.33758865248
NC,Castalia,28750.0
NC,Castle Hayne,35294.0
NC,Caswell Beach,82250.0
NC,Catawba,54231.0
NC,Cedar Point,81705.0
NC,Cedar Rock,100750.0
NC,Centerville,56563.0
NC,Cerro Gordo,36250.0
NC,Chadbourn,25871.0
NC,Chapel Hill,62208.0
NC,Charlotte,53637.0
NC,Cherokee,27338.0
NC,Cherryville,43103.0
NC,Chimney Rock Village,43302.33758865248
NC,China Grove,40772.0
NC,Chocowinity,24375.0
NC,Claremont,52564.0
NC,Clarkton,22031.0
NC,Clayton,58837.0
NC,Clemmons,67437.0
NC,Cleveland,51181.0
NC,Cliffside,47411.0
NC,Clinton,31997.0
NC,Clyde,39357.0
NC,Coats,34732.0
NC,Cofield,32917.0
NC,Coinjock,42750.0
NC,Colerain,37083.0
NC,Columbia,27083.0
NC,Columbus,38750.0
NC,Como,44688.0
NC,Concord,53587.0
NC,Conetoe,26000.0
NC,Connelly Springs,34674.0
NC,Conover,41297.0
NC,Conway,28828.0
NC,Cooleemee,34125.0
NC,Cordova,34369.0
NC,Cornelius,80472.0
NC,Cove City,34375.0
NC,Cove Creek,41940.0
NC,Cramerton,60391.0
NC,Creedmoor,59792.0
NC,Creswell,33125.0
NC,Cricket,25125.0
NC,Crossnore,42188.0
NC,Cullowhee,19155.0
NC,Dallas,34770.0
NC,Dana,43446.0
NC,Danbury,46250.0
NC,Davidson,105083.0
NC,Davis,55938.0
NC,Deercroft,73365.0
NC,Delco,46477.0
NC,Dellview,43302.33758865248
NC,Delway,43302.33758865248
NC,Denton,35438.0
NC,Denver,38625.0
NC,Dillsboro,46250.0
NC,Dobbins Heights,21220.0
NC,Dobson,23616.0
NC,Dortches,64792.0
NC,Dover,28750.0
NC,Drexel,32933.0
NC,Dublin,30800.0
NC,Duck,71964.0
NC,Dundarrach,43302.33758865248
NC,Dunn,29364.0
NC,Durham,50420.0
NC,Earl,44125.0
NC,East Arcadia,22917.0
NC,East Bend,41146.0
NC,East Flat Rock,26193.0
NC,East Laurinburg,28214.0
NC,Eastover,41627.0
NC,East Rockingham,23902.0
NC,East Spencer,14803.0
NC,Eden,28960.0
NC,Edenton,25601.0
NC,Edneyville,35795.0
NC,Efland,52736.0
NC,Elizabeth City,30803.0
NC,Elizabethtown,23544.0
NC,Elkin,38389.0
NC,Elk Park,27240.0
NC,Ellenboro,37321.0
NC,Ellerbe,26875.0
NC,Elm City,35208.0
NC,Elon,44484.0
NC,Elrod,20139.0
NC,Elroy,32770.0
NC,Emerald Isle,62331.0
NC,Enfield,21449.0
NC,Engelhard,43302.33758865248
NC,Enochville,44400.0
NC,Erwin,35170.0
NC,Etowah,41746.0
NC,Eureka,32222.0
NC,Everetts,27708.0
NC,Evergreen,43302.33758865248
NC,Fair Bluff,22917.0
NC,Fairfield,36375.0
NC,Fairfield Harbour,62998.0
NC,Fairmont,19792.0
NC,Fairplains,27847.0
NC,Fairview,53199.0
NC,Fairview,55833.0
NC,Faison,37083.0
NC,Faith,44896.0
NC,Falcon,44375.0
NC,Falkland,43302.33758865248
NC,Fallston,46023.0
NC,Farmville,33595.0
NC,Fayetteville,43630.0
NC,Fearrington Village,71037.0
NC,Five Points,82743.0
NC,Flat Rock,66813.0
NC,Flat Rock,24496.0
NC,Fletcher,52888.0
NC,Fontana Dam,43302.33758865248
NC,Forest City,26770.0
NC,Forest Hills,66250.0
NC,Forest Oaks,70810.0
NC,Foscoe,45694.0
NC,Fountain,21324.0
NC,Four Oaks,28457.0
NC,Foxfire,57083.0
NC,Franklin,26923.0
NC,Franklinton,31811.0
NC,Franklinville,27417.0
NC,Fremont,29375.0
NC,Frisco,43302.33758865248
NC,Fruitland,26183.0
NC,Fuquay-Varina,64846.0
NC,Gamewell,35979.0
NC,Garland,20625.0
NC,Garner,58825.0
NC,Garysburg,25833.0
NC,Gaston,28646.0
NC,Gastonia,40432.0
NC,Gatesville,52250.0
NC,Germanton,60625.0
NC,Gerton,43302.33758865248
NC,Gibson,18500.0
NC,Gibsonville,52044.0
NC,Glen Alpine,43698.0
NC,Glen Raven,43383.0
NC,Glenville,43302.33758865248
NC,Gloucester,47933.0
NC,Godwin,35417.0
NC,Goldsboro,34598.0
NC,Goldston,39063.0
NC,Gorman,53844.0
NC,Graham,31906.0
NC,Grandfather,75000.0
NC,Granite Falls,43409.0
NC,Granite Quarry,48750.0
NC,Grantsboro,34821.0
NC,Greenevers,26042.0
NC,Green Level,26532.0
NC,Greensboro,41628.0
NC,Greenville,34435.0
NC,Grifton,34336.0
NC,Grimesland,31875.0
NC,Grover,34653.0
NC,Gulf,43302.33758865248
NC,Half Moon,53150.0
NC,Halifax,48958.0
NC,Hallsboro,37500.0
NC,Hamilton,22188.0
NC,Hamlet,36165.0
NC,Hampstead,64963.0
NC,Harkers Island,50078.0
NC,Harmony,32212.0
NC,Harrells,51250.0
NC,Harrellsville,47708.0
NC,Harrisburg,82628.0
NC,Hassell,20000.0
NC,Hatteras,77583.0
NC,Havelock,47208.0
NC,Haw River,41658.0
NC,Hayesville,29688.0
NC,Hays,33596.0
NC,Hemby Bridge,48977.0
NC,Henderson,23904.0
NC,Hendersonville,33937.0
NC,Henrietta,48929.0
NC,Hertford,24559.0
NC,Hickory,43338.0
NC,Hiddenite,43302.33758865248
NC,Highlands,58750.0
NC,High Point,42299.0
NC,High Shoals,28646.0
NC,Hightsville,35078.0
NC,Hildebran,41055.0
NC,Hillsborough,48632.0
NC,Hobgood,31667.0
NC,Hobucken,43302.33758865248
NC,Hoffman,23750.0
NC,Holden Beach,71354.0
NC,Hollister,20192.0
NC,Holly Ridge,51111.0
NC,Holly Springs,94452.0
NC,Hookerton,30833.0
NC,Hoopers Creek,52244.0
NC,Hope Mills,49026.0
NC,Horse Shoe,62448.0
NC,Hot Springs,25147.0
NC,Hudson,44196.0
NC,Huntersville,90253.0
NC,Icard,31167.0
NC,Indian Beach,86875.0
NC,Indian Trail,66589.0
NC,Ingold,19157.0
NC,Iron Station,56833.0
NC,Ivanhoe,73800.0
NC,JAARS,49148.0
NC,Jackson,46094.0
NC,Jackson Heights,39432.0
NC,Jacksonville,40918.0
NC,James City,47729.0
NC,Jamestown,71648.0
NC,Jamesville,33125.0
NC,Jefferson,27174.0
NC,Jonesville,21974.0
NC,Kannapolis,42854.0
NC,Keener,40417.0
NC,Kelford,21250.0
NC,Kelly,39493.0
NC,Kenansville,28448.0
NC,Kenly,27857.0
NC,Kernersville,48207.0
NC,Kill Devil Hills,51101.0
NC,King,52093.0
NC,Kings Grant,52553.0
NC,Kings Mountain,40939.0
NC,Kingstown,25170.0
NC,Kinston,28060.0
NC,Kittrell,27639.0
NC,Kitty Hawk,55431.0
NC,Knightdale,64399.0
NC,Kure Beach,71750.0
NC,La Grange,26997.0
NC,Lake Junaluska,62054.0
NC,Lake Lure,59408.0
NC,Lake Norman of Catawba,69710.0
NC,Lake Park,67292.0
NC,Lake Royale,43433.0
NC,Lake Santeetlah,62500.0
NC,Lake Waccamaw,55000.0
NC,Landis,45179.0
NC,Lansing,21875.0
NC,Lasker,44375.0
NC,Lattimore,37188.0
NC,Laurel Hill,33603.0
NC,Laurel Park,57083.0
NC,Laurinburg,28016.0
NC,Lawndale,31750.0
NC,Leggett,49375.0
NC,Leland,61374.0
NC,Lenoir,31063.0
NC,Lewiston Woodville,42639.0
NC,Lewisville,73013.0
NC,Lexington,28235.0
NC,Liberty,35398.0
NC,Light Oak,30721.0
NC,Lilesville,40074.0
NC,Lillington,27198.0
NC,Lincolnton,32217.0
NC,Linden,48958.0
NC,Littleton,30156.0
NC,Locust,52643.0
NC,Long View,29003.0
NC,Louisburg,27072.0
NC,Love Valley,38750.0
NC,Lowell,45737.0
NC,Lowesville,58650.0
NC,Lowgap,26250.0
NC,Lucama,35833.0
NC,Lumber Bridge,45625.0
NC,Lumberton,31245.0
NC,McAdenville,55625.0
NC,Macclesfield,31620.0
NC,McDonald,40000.0
NC,McFarlan,20750.0
NC,McLeansville,46023.0
NC,Macon,48750.0
NC,Madison,30345.0
NC,Maggie Valley,40227.0
NC,Magnolia,36750.0
NC,Maiden,48324.0
NC,Mamers,41582.0
NC,Manns Harbor,39718.0
NC,Manteo,43258.0
NC,Marble,43302.33758865248
NC,Marietta,32500.0
NC,Marion,28992.0
NC,Mar-Mac,34945.0
NC,Marshall,30238.0
NC,Marshallberg,54091.0
NC,Mars Hill,44861.0
NC,Marshville,33974.0
NC,Marvin,181452.0
NC,Matthews,73137.0
NC,Maury,36042.0
NC,Maxton,18971.0
NC,Mayodan,25772.0
NC,Maysville,24432.0
NC,Mebane,54430.0
NC,Mesic,31000.0
NC,Micro,37639.0
NC,Middleburg,43302.33758865248
NC,Middlesex,33977.0
NC,Midland,53885.0
NC,Midway,56863.0
NC,Millers Creek,31619.0
NC,Millingport,46000.0
NC,Mills River,62059.0
NC,Milton,28214.0
NC,Mineral Springs,55219.0
NC,Minnesott Beach,61250.0
NC,Mint Hill,67477.0
NC,Misenheimer,27361.0
NC,Mocksville,37513.0
NC,Momeyer,34464.0
NC,Moncure,29271.0
NC,Monroe,42186.0
NC,Montreat,62188.0
NC,Mooresboro,31875.0
NC,Mooresville,63792.0
NC,Moravian Falls,33958.0
NC,Morehead City,39117.0
NC,Morganton,36906.0
NC,Morrisville,91206.0
NC,Morven,22361.0
NC,Mountain Home,34688.0
NC,Mountain View,46782.0
NC,Mount Airy,33058.0
NC,Mount Gilead,32273.0
NC,Mount Holly,49525.0
NC,Mount Olive,25838.0
NC,Mount Pleasant,55398.0
NC,Moyock,82423.0
NC,Mulberry,34491.0
NC,Murfreesboro,41292.0
NC,Murphy,25781.0
NC,Murraysville,59993.0
NC,Myrtle Grove,70950.0
NC,Nags Head,55051.0
NC,Nashville,40277.0
NC,Navassa,33264.0
NC,Neuse Forest,71738.0
NC,New Bern,41148.0
NC,Newland,28603.0
NC,New London,56875.0
NC,Newport,39467.0
NC,Newton,29928.0
NC,Newton Grove,32292.0
NC,Norlina,22414.0
NC,Norman,19922.0
NC,Northchase,43913.0
NC,Northlakes,91458.0
NC,North Topsail Beach,59750.0
NC,Northwest,46705.0
NC,North Wilkesboro,19798.0
NC,Norwood,36597.0
NC,Oakboro,59464.0
NC,Oak City,36250.0
NC,Oak Island,50996.0
NC,Oak Ridge,105357.0
NC,Ocean Isle Beach,63917.0
NC,Ocracoke,60994.0
NC,Ogden,74355.0
NC,Old Fort,28750.0
NC,Old Hundred,13750.0
NC,Oriental,54750.0
NC,Orrum,35625.0
NC,Ossipee,53500.0
NC,Oxford,33117.0
NC,Pantego,35536.0
NC,Parkton,46458.0
NC,Parmele,34375.0
NC,Patterson Springs,26250.0
NC,Peachland,35000.0
NC,Peletier,31094.0
NC,Pembroke,15934.0
NC,Pikeville,40515.0
NC,Pilot Mountain,33239.0
NC,Pinebluff,45875.0
NC,Pinehurst,74849.0
NC,Pine Knoll Shores,66466.0
NC,Pine Level,37182.0
NC,Pinetops,22798.0
NC,Pinetown,53194.0
NC,Pineville,35191.0
NC,Piney Green,41426.0
NC,Pink Hill,37750.0
NC,Pinnacle,43302.33758865248
NC,Pittsboro,53422.0
NC,Plain View,40023.0
NC,Pleasant Garden,56520.0
NC,Pleasant Hill,21544.0
NC,Plymouth,24028.0
NC,Polkton,30667.0
NC,Polkville,35625.0
NC,Pollocksville,19850.0
NC,Porters Neck,104110.0
NC,Potters Hill,43302.33758865248
NC,Powellsville,26667.0
NC,Princeton,29531.0
NC,Princeville,31563.0
NC,Proctorville,45417.0
NC,Prospect,28237.0
NC,Pumpkin Center,52831.0
NC,Raeford,24599.0
NC,Raemon,18875.0
NC,Raleigh,55398.0
NC,Ramseur,30000.0
NC,Randleman,33512.0
NC,Ranlo,37963.0
NC,Raynham,33750.0
NC,Red Cross,42353.0
NC,Red Oak,72292.0
NC,Red Springs,21602.0
NC,Reidsville,35617.0
NC,Rennert,30313.0
NC,Rex,43302.33758865248
NC,Rhodhiss,30313.0
NC,Richfield,41667.0
NC,Richlands,48548.0
NC,Rich Square,30972.0
NC,Riegelwood,26591.0
NC,River Bend,56504.0
NC,River Road,51250.0
NC,Roanoke Rapids,34600.0
NC,Robbins,30313.0
NC,Robbinsville,16250.0
NC,Robersonville,31875.0
NC,Rockfish,60833.0
NC,Rockingham,32353.0
NC,Rockwell,42500.0
